,weight,CONS_Total,vatax,table_row
7747,20.637037,62101.985586109935,2336.9789426534057,5
1141,85.96678,62114.77693226568,462.02342314527107,5
7978,21.691416,62127.5682784214,6196.128077839681,5
6696,24.096428,62306.77503806329,4768.887581667008,5
3208,56.280556,62319.43847075747,967.0257693738233,5
5832,815.89355,62345.02116306896,2041.4988464558487,5
3221,84.322784,62383.39520153616,2972.708846593604,5
4169,16.733898,62383.39520153617,5954.371635496225,5
3624,108.337296,62421.769240003385,927.6284232141488,5
153,28.634676,62421.76924000339,2593.061692691289,5
7906,12.384259,62421.769240003414,2636.0406157745706,5
6941,24.063635,62447.35193231485,1253.5519232623633,5
5977,187.94548,62472.93462462633,358.1576923606753,5
195,49.59935,62498.64523039939,3207.3200429744647,5
5739,721.5432,62502.35472078454,8234.582583910464,5
2185,19.719496,62511.30866309354,2215.205327250776,5
8296,38.516888,62677.596163118156,1575.8938463869708,5
8230,24.37103,62703.17885542964,913.302115519722,5
1108,309.6829,62715.97020158537,2736.3247696355584,5
2868,17.139467,62856.675009298495,970.6073462974296,5
3393,52.317963,62869.46635545425,1667.224057938943,5
2996,23.808462,63010.17116316735,5383.110116180949,5
7397,17.688889,63112.50193241326,3563.6690389887185,5
7349,20.766157,63138.08462472473,2793.6300004132668,5
693,133.4445,63176.45866319195,578.4246731624904,5
839,171.42734,63260.62572089672,2133.867715315667,5
1562,94.82217,63355.537509372305,2245.648731101434,5
2204,19.11061,63368.328855528045,9211.81584751657,5
6299,20.221272,63419.49424015099,5809.317770090151,5
7854,7.851349,63470.659624773965,2954.8009619755708,5
4023,131.0875,63521.82500939688,8893.055501315564,5
3023,21.873226,63521.825009396896,641.1022693256086,5
3227,84.322784,63572.990394019864,1647.525384859106,5
4170,9.430191,63624.15577864282,4333.70807756417,5
6149,81.026924,63803.23462482314,4589.7908276020535,5
6140,81.026924,63828.81731713462,4308.637039098922,5
5600,352.59174,63840.07370175167,10656.767241576477,5
4298,19.466852,63905.56539406907,3115.971923537875,5
2859,32.79845,64033.47885562644,573.0523077770803,5
2535,18.706116,64097.43558640512,1495.3083656058188,5
6139,328.41,64276.514432585456,3121.344288923284,5
3603,53.27932,64364.51889413694,4625.391702222705,5
6930,4.557507,64472.22202876826,7031.172737578596,5
22,45.856003,64596.29808647892,89.53942309016882,5
5838,815.89355,64673.04616341334,5515.628462354398,5
7943,47.690212,64800.95962497073,1038.6573078459585,5
6107,213.509,64800.95962497074,2686.182692705064,5
2136,55.026527,64890.49904806091,4444.736962195981,5
2105,57.778572,65043.99520192976,2546.501192684401,5
2157,28.826862,65056.78654808549,4817.220962251081,5
1194,146.16542,65056.786548085496,4842.292000716329,5
844,146.05061,65350.98750966749,4468.017212199424,5
3932,59.32726,65389.3615481347,1473.8189040641785,5
235,37.813366,65466.10962506912,3663.953192849707,5
2551,26.763088,65555.6490481593,3160.7416350829594,5
6939,4.557507,65678.44597125438,3865.5959736487684,5
1684,81.66564,65692.77227894882,9125.3565805807,5
986,119.42878,65747.5192404954,2671.856385010637,5
4761,169.94528,65833.73291358506,5341.456376559402,5
2254,35.907143,65939.38943283145,9052.435674416065,5
28,45.856003,66039.92941361557,624.7344627847258,5
5397,580.2024,66051.18579823259,7635.456396129525,5
3936,59.32726,66054.5115482331,1056.5651924639917,5
7418,9.059414,66105.67693285606,4824.384116098296,5
6381,22.49,66246.38174056917,4104.487154453338,5
7962,20.657774,66361.50385597083,2220.577692636186,5
7656,19.742064,66463.83462521674,795.110077040699,5
6021,124.206345,66471.25360598706,10887.24171661057,5
2789,48.005577,66540.58270215118,3098.0640389198416,5
489,45.385025,66648.54166370559,9330.795832918782,5
1772,42.733105,66710.57969256092,4971.748098620095,5
2930,22.875942,66770.82693295444,3030.0140773713124,5
4372,24.134565,66774.66433680117,2787.0040831045944,5
4846,213.82918,66814.95707719175,8802.531144571407,5
2133,55.026527,66962.6971252905,8493.709674333411,5
2700,38.8643,66975.48847144625,2650.366923468997,5
8231,24.37103,67052.2365483807,2285.0460772611077,5
8342,63.570885,67128.98462531513,5039.278731514701,5
4201,6.1944494,67154.56731762658,3814.3794236411914,5
990,77.17017,67205.73270224957,107.44730770820256,5
6503,27.466236,67256.8980868725,3330.8665389542803,5
1075,95.788826,67325.3317888057,9407.638565814765,5
928,409.7531,67372.02020227417,4661.422366074189,6
3956,94.18676,67525.51635614301,7372.676097244498,6
1192,146.16542,67538.30770229874,2297.5815964937324,6
8326,30.134392,67551.09904845449,3241.327115864111,6
3416,54.38524,67615.0557792332,4996.2998084314195,6
765,117.26942,67666.22116385614,5812.899347013758,6
7770,16.011494,67666.22116385614,777.2021924226653,6
938,133.54916,67666.22116385614,1683.3411540951736,6
7864,37.768585,67691.80385616764,4151.047654460228,6
355,82.458916,67799.8907311836,10351.563164031324,6
989,119.42878,67896.46539465943,770.0390385754517,6
2039,49.549534,67934.83943312665,1262.5058655713801,6
7862,37.768585,68203.45770239715,5558.607385437681,6
4231,21.399605,68305.78847164307,6486.235808651828,6
3394,52.317963,68443.93501012505,3939.7346159674275,6
5246,444.14014,68450.58651012601,8343.856495849706,6
2894,25.940062,68612.78077938079,5873.786154715075,6
6407,4.615485,68678.65621208283,3970.4466380873555,6
710,112.26112,68689.5288563152,1948.3778464420739,6
4240,13.595653,68861.31663518678,827.3442693531599,6
5764,174.11394,68919.7730871185,53.72365385410128,6
7762,22.213478,69009.31251020866,6004.51371242672,6
5829,81.92224,69086.0605871431,1615.291192546645,6
866,136.58437,69137.22597176606,560.5167885444567,6
7671,4.2993827,69226.76539485624,322.3419231246078,6
8289,31.064322,69329.09616410211,179.07884618033765,6
7718,26.575855,69380.26154872507,2177.5987695529057,6
3958,94.18676,69405.84424103655,1112.0796347798967,6
1778,42.733105,69482.592317971,107.44730770820256,6
7765,22.213478,69533.75770259392,2743.487923482772,6
2966,24.874031,69610.50577952838,515.7470769993723,6
1172,78.390396,69815.16731802019,4405.339616036306,6
5973,187.94548,69866.33270264315,13785.489578962388,6
3330,158.54305,69866.33270264315,4007.7845775159544,6
5525,293.7802,69888.58964495413,9766.494665675546,6
1050,102.07874,69891.9153949546,1249.9703463387566,6
1226,67.67703,69904.70674111036,2614.551154232929,6
7821,21.951656,69943.08077957759,1969.8673079837145,6
6123,239.94012,69968.66347188904,2779.3036927188396,6
2421,38.365383,70081.99479882889,9811.479271836046,6
6326,27.396257,70134.95097191364,3801.843904408568,6
159,28.634676,70160.53366422512,3169.695577391976,6
7116,32.560333,70186.1163565366,1373.5347502031896,6
5836,815.89355,70314.02981809399,4054.345077522844,6
103,54.682346,70326.82116424973,734.2232693393843,6
1204,85.200554,70416.36058733989,5409.971943107999,6
1198,146.16542,70429.15193349562,1980.612038754534,6
4848,213.82918,70504.49296235292,9772.135649330225,6
4291,19.466852,70557.06539505301,3402.4980774264145,6
4587,40.18963,70569.85674120874,62.67759616311815,6
6105,213.509,70684.97885661041,456.6510577598609,6
3957,94.18676,70825.68366432351,2202.6698080181523,6
4792,215.62607,70838.47501047925,4158.21080830744,6
3562,138.10083,70915.22308741367,4373.105423723844,6
6076,203.73329,70940.80577972518,626.7759616311815,6
4304,18.380583,71401.29424133174,4451.9001160431935,6
2549,28.241571,71503.62501057767,6898.117154866605,6
7572,26.487268,71544.557318276,2156.1093080112646,6
401,83.34905,71549.46919519982,9479.689148786965,6
2538,18.706116,71573.0820202033,134.3091346352532,6
7767,22.213478,71605.95577982355,569.4707308534736,6
2734,18.708504,71605.95577982356,0.0,6
3323,58.939434,71605.95577982358,3928.989885196608,6
4599,41.872097,71631.53847213503,4269.239692939249,6
2651,6.7040496,71644.32981829077,1255.3427117241665,6
8060,44.575405,71657.12116444652,2191.9250772473324,6
8101,21.334108,71810.61731831537,5216.566789233235,6
4664,21.337622,71861.78270293832,89.53942309016882,6
4510,34.058643,71887.36539524981,0.0,6
6520,46.38562,71964.11347218424,2338.769731115209,6
2256,35.907143,72040.86154911866,250.7103846524726,6
1446,60.58247,72053.65289527441,1271.4598078803972,6
3321,58.939434,72079.2355875859,787.9469231934855,6
1447,60.58247,72092.02693374164,2113.130384927984,6
3955,94.18676,72219.94039529903,687.6627693324963,6
7933,19.531248,72258.31443376622,1255.3427117241665,6
3428,46.302246,72327.77144339189,4964.06561611896,6
2575,58.077995,72335.06251070066,3540.388788985274,6
1898,61.072063,72437.39327994655,3035.3864427567223,6
7967,20.657774,72462.97597225805,6008.095289350329,6
7921,21.712374,72626.19354920527,6611.161211747232,6
3927,87.74173,72629.26347228262,2799.002365798677,6
25,45.856003,72706.01154921707,1192.6651155610484,6
4324,33.32862,72706.01154921707,809.436384735126,6
4187,25.30302,72782.75962615148,5746.640173927033,6
4422,45.313828,72808.34231846296,2009.2646541433878,6
7728,26.413164,72808.34231846298,6851.556654859718,6
2118,64.70061,72859.50770308592,744.9680001102045,6
332,162.02454,72872.29904924167,4652.468423765171,6
8286,31.064322,72903.3820204001,2876.776308694798,6
3316,125.37223,72910.67308770887,3588.7400774539656,6
7290,17.655386,73013.0038569548,5927.509808569175,6
6584,34.501705,73064.16924157775,1719.1569233312412,6
2094,22.601616,73089.7519338892,483.5128846869115,6
1443,60.58247,73128.12597235643,1987.7751926017477,6
7264,55.145836,73192.08270313511,2252.811884948647,6
2764,26.924545,73371.16154931545,7578.616770351887,6
2667,32.05303,73371.16154931547,6049.283423971804,6
3202,56.280556,73396.74424162695,1309.066365578268,6
1462,126.47286,73499.07501087284,4362.360692953024,6
4509,24.940506,73601.40578011874,0.0,6
4217,8.476808,73780.48462629908,873.9047693600475,6
1917,32.337593,73908.39808785648,1697.6674617896008,6
6490,29.237001,73959.56347247942,2238.4855772542205,6
3245,49.920124,73997.93751094663,1101.3349040090766,6
7292,17.655386,74047.3121071078,3830.245809412769,6
841,146.05061,74061.89424172533,2023.5909618378146,6
6787,8.756352,74100.26828019254,2150.7369426258547,6
3503,140.36891,74317.7211648401,3269.9797312529645,6
1130,110.92172,74368.88654946306,9340.752616766411,6
632,203.3606,74576.10635718604,15182.662736861386,6
7732,20.879675,74637.50481873358,5354.457500792096,6
3353,35.59572,74675.87885720079,5046.4418853619145,6
3987,116.91588,74858.79510722785,2640.1594292367186,6
1162,55.20113,74970.07981878277,850.6245193566035,6
8349,63.570885,75059.61924187292,4061.508231370057,6
3347,90.01083,75059.61924187295,1382.4886925122064,7
7130,20.65163,75187.53270343032,5719.778346999984,7
6498,29.237001,75213.11539574178,1153.2677694013742,7
6543,34.97718,75289.86347267624,1167.594077095801,7
1501,40.43889,75301.11985729326,2800.793154260481,7
1183,28.085289,75341.02885729918,1989.565981063551,7
1189,28.085289,75430.56828038933,4763.497308396981,7
5731,721.5432,75441.56883808327,4591.330905679204,7
6340,22.14924,75443.35962654508,1033.284942460548,7
2669,32.05303,75443.35962654508,7485.4957703381115,7
1542,95.17082,75468.94231885657,7352.977424164665,7
1463,126.47286,75494.52501116805,5712.615193152771,7
3754,28.205776,75520.10770347952,8910.9633859336,7
1450,38.80647,75525.6079823265,4411.482020460292,7
3237,79.86316,75532.89904963525,3866.31228903349,7
7706,5.4345107,75699.18654965985,626.7759616311816,7
1895,61.072063,75788.72597275002,1280.4137501894136,7
531,208.89374,75865.47404968446,3228.7915966314877,7
6312,15.227603,75869.31145353118,2985.781602364769,7
2022,31.89626,76108.50962664347,1371.7439617413859,7
7146,74.48268,76146.88366511071,2236.6947887924166,7
7114,32.560333,76198.04904973364,1656.4793271681228,7
7886,14.864314,76280.29740551507,627.5460006697571,7
1566,94.82217,76389.9192420697,1258.9242886477732,7
3471,101.898796,76441.0846266927,358.15769236067524,7
5255,433.94748,76466.66731900415,4237.0055006267885,7
5884,281.81128,76543.41539593857,2095.2225003099497,7
7069,22.559658,76568.99808825008,787.9469231934854,7
7889,14.864314,76594.58078056153,5030.324789205684,7
5323,414.1687,76653.29305941639,8318.212405076683,7
6549,34.97718,76799.24231905334,608.868077013148,7
4171,9.430191,76850.40770367632,1797.9516156505897,7
2701,38.8643,77055.06924216812,3692.605808238562,7
4289,48.66972,77055.06924216813,6944.677654873494,7
3303,110.20167,77080.65193447958,3216.2560773988635,7
3295,135.67116,77122.86337679354,1928.6791733622367,7
8303,112.25759,77157.40001141404,2926.148346586716,7
4570,33.257263,77234.14808834846,573.0523077770804,7
4182,25.30302,77336.47885759437,3046.131173527543,7
3239,79.86316,77387.64424221731,2507.1038465247266,7
4211,8.476808,77515.55770377468,3330.8665389542793,7
1231,80.85772,77579.51443455339,904.3481732107048,7
6713,17.83481,77579.51443455339,2143.573788778641,7
6367,18.860285,77669.05385764356,1934.0515387476464,7
3407,111.36749,77707.42789611079,2315.4894811117656,7
7040,30.693413,77796.96731920092,3502.782231287403,7
276,100.94386,77910.81029998703,5234.295595005088,7
1976,58.437584,78001.62885769276,3391.7533466555933,7
3226,84.322784,78078.3769346272,2328.025000344389,7
3797,101.49925,78114.9601846326,1493.5175771440154,7
8104,21.334108,78116.7509730944,907.9297501343115,7
1554,273.71152,78136.96130002047,6759.474312153789,7
7539,17.07108,78180.7077038731,2596.643269614895,7
6471,28.112497,78231.87308849607,465.60500006887764,7
2772,42.055122,78283.03847311901,419.04450006199005,7
2461,27.746428,78385.36924236492,6231.9438470757495,7
505,55.937046,78473.11787699327,3393.2934247327457,7
6785,8.756352,78538.86539623377,1507.843884838443,7
4232,21.399605,78628.40481932396,3085.528519687218,7
4238,21.399605,78641.19616547969,6103.007077825905,7
3099,26.228762,78666.77885779117,1072.6822886202222,7
748,150.4157,78679.5702039469,599.9141347041312,7
611,187.1712,78717.94424241412,6479.072654804614,7
4251,31.134459,78717.94424241412,3072.9930004545936,7
6359,7.7411227,78848.41597320266,9111.88985134794,7
7952,101.408806,78858.64905012722,4679.33025069222,7
2727,13.560897,78858.64905012722,8282.396635840614,7
749,150.4157,78871.44039628297,1206.9914232554754,7
3799,101.49925,78884.23174243873,5426.089039264231,7
1724,52.15741,78948.18847321742,1593.801731005005,7
7778,16.011494,79088.89328093053,5794.991462395725,7
6219,201.3359,79140.05866555349,1235.6440386443296,7
6298,20.221272,79165.64135786497,3169.6955773919763,7
4547,16.802084,79178.43270402071,358.1576923606753,7
3160,97.15881,79191.22405017645,2088.0593464627373,7
5842,191.57251,79319.13751173382,2969.127269669998,7
7761,22.213478,79383.0942425125,1504.2623079148354,7
5134,263.86243,79485.42501175842,13112.15311732432,7
5035,199.38756,79511.00770406991,207.7314615691916,7
7881,14.864314,79594.27936754376,10247.80488055444,7
514,36.918034,79701.08710794417,3078.1146554553516,7
895,142.93713,79792.41731949613,3628.13742361364,7
1563,94.82217,79830.79135796335,402.92740390575955,7
192,49.59935,79843.58270411911,1253.5519232623633,7
91,39.47442,79894.74808874205,2761.395808100806,7
1911,32.337593,79933.12212720928,1155.0585578631776,7
1531,55.552864,79971.49616567648,4410.711981421716,7
1145,85.96678,79997.07885798794,2752.4418657917895,7
1216,119.60596,80076.38520415351,7684.273289598288,7
4640,18.233555,80124.99231954533,7292.090616463348,7
2115,64.70061,80150.5750118568,684.0811924088896,7
626,326.54654,80252.90578110272,662.5917308672491,7
7065,22.559658,80252.90578110273,4749.171000702555,7
2095,22.601616,80329.65385803714,14748.933771412605,7
6494,29.237001,80379.0284541983,650.0562116346255,7
97,39.47442,80419.19328112733,795.1100770406989,7
280,55.652454,80431.98462728306,1146.1046155541608,7
6366,18.860285,80431.98462728308,1579.4754233105775,7
8278,24.235373,80483.150011906,2413.9828465109513,7
1223,67.67703,80572.68943499617,2390.7025965075063,7
1913,32.337593,80572.6894349962,1531.1241348418864,7
704,212.86377,80662.22885808634,1629.6175002410723,7
3579,94.13754,80669.6478388567,3493.577578593736,7
6044,170.50514,80726.18558886506,2268.9289811048784,7
6311,15.227603,80751.76828117651,6233.734635537552,7
7171,54.29944,80802.93366579949,940.1639424467724,7
6262,255.52666,80841.3077042667,372.48400005510206,7
